"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","responses"
"3099","32","text","0","3102","0.0-0.0","536",""
"2628","32","text","1","6732","0.0-1.0","536",""
"2589","32","text","2","10324","0.0-2.0","536",""
"44243","","survey-likert","3","55597","0.0-3.0","536","{""Q0"":""5"",""Q1"":""6"",""Q2"":""2"",""Q3"":""5"",""Q4"":""6"",""Q5"":""6"",""Q6"":""6"",""Q7"":""5"",""Q8"":""0"",""Q9"":""5""}"
"36355","","survey-likert","4","92983","0.0-4.0","536","{""Q0"":""1"",""Q1"":""5"",""Q2"":""1"",""Q3"":""1"",""Q4"":""5"",""Q5"":""5"",""Q6"":""5"",""Q7"":""6"",""Q8"":""5"",""Q9"":""5""}"
"39242","","survey-likert","5","133271","0.0-5.0","536","{""Q0"":""5"",""Q1"":""6"",""Q2"":""0"",""Q3"":""5"",""Q4"":""4"",""Q5"":""5"",""Q6"":""1"",""Q7"":""5"",""Q8"":""5"",""Q9"":""5"",""Q10"":""6""}"
"48109","","survey-likert","6","182409","0.0-6.0","536","{""Q0"":""6"",""Q1"":""3"",""Q2"":""4"",""Q3"":""2"",""Q4"":""6"",""Q5"":""5"",""Q6"":""5""}"
"9736","","survey-text","7","193164","0.0-7.0","536","{""Q0"":""voice""}"
"2628","32","text","8","196810","0.0-8.0","536",""
"30358","","survey-likert","9","228202","0.0-9.0","536","{""Q0"":""3"",""Q1"":""4"",""Q2"":""4"",""Q3"":""2"",""Q4"":""2"",""Q5"":""4"",""Q6"":""4"",""Q7"":""1"",""Q8"":""5"",""Q9"":""5"",""Q10"":""5"",""Q11"":""4"",""Q12"":""4"",""Q13"":""4""}"
"14452","","survey-likert","10","243686","0.0-10.0","536","{""Q0"":""0"",""Q1"":""2"",""Q2"":""1""}"
"61988","","survey-likert","11","306702","0.0-11.0","536","{""Q0"":""1"",""Q1"":""3"",""Q2"":""0"",""Q3"":""1"",""Q4"":""3"",""Q5"":""0"",""Q6"":""2"",""Q7"":""0"",""Q8"":""2""}"
"12319","","survey-text","12","320039","0.0-12.0","536","{""Q0"":""20"",""Q1"":""FEMALE""}"
"3591","","survey-likert","13","324646","0.0-13.0","536","{""Q0"":""1""}"
"19173","","survey-text","14","344826","0.0-14.0","536","{""Q0"":""n/a""}"
"18522","32","text","15","364362","0.0-15.0","536",""
