"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","responses"
"4411","32","text","0","4414","0.0-0.0","1009",""
"21804","32","text","1","27221","0.0-1.0","1009",""
"29990","13","text","2","58212","0.0-2.0","1009",""
"70077","","survey-likert","3","129295","0.0-3.0","1009","{""Q0"":""4"",""Q1"":""3"",""Q2"":""0"",""Q3"":""4"",""Q4"":""6"",""Q5"":""6"",""Q6"":""6"",""Q7"":""3"",""Q8"":""3"",""Q9"":""2""}"
"82938","","survey-likert","4","213245","0.0-4.0","1009","{""Q0"":""2"",""Q1"":""6"",""Q2"":""3"",""Q3"":""6"",""Q4"":""2"",""Q5"":""6"",""Q6"":""6"",""Q7"":""6"",""Q8"":""0"",""Q9"":""0""}"
"85471","","survey-likert","5","299725","0.0-5.0","1009","{""Q0"":""6"",""Q1"":""6"",""Q2"":""1"",""Q3"":""6"",""Q4"":""4"",""Q5"":""6"",""Q6"":""5"",""Q7"":""6"",""Q8"":""5"",""Q9"":""4"",""Q10"":""4""}"
"82375","","survey-likert","6","383109","0.0-6.0","1009","{""Q0"":""6"",""Q1"":""0"",""Q2"":""6"",""Q3"":""0"",""Q4"":""0"",""Q5"":""0"",""Q6"":""4""}"
"7206","","survey-text","7","391325","0.0-7.0","1009","{""Q0"":""voice""}"
"8237","13","text","8","400563","0.0-8.0","1009",""
"52478","","survey-likert","9","454056","0.0-9.0","1009","{""Q0"":""3"",""Q1"":""3"",""Q2"":""6"",""Q3"":""6"",""Q4"":""3"",""Q5"":""4"",""Q6"":""3"",""Q7"":""1"",""Q8"":""3"",""Q9"":""3"",""Q10"":""4"",""Q11"":""6"",""Q12"":""2"",""Q13"":""6""}"
"61399","","survey-likert","10","516461","0.0-10.0","1009","{""Q0"":""6"",""Q1"":""3"",""Q2"":""5""}"
"34040","","survey-likert","11","551515","0.0-11.0","1009","{""Q0"":""0"",""Q1"":""0"",""Q2"":""0"",""Q3"":""0"",""Q4"":""0"",""Q5"":""0"",""Q6"":""0"",""Q7"":""0"",""Q8"":""0""}"
"12005","","survey-text","12","564525","0.0-12.0","1009","{""Q0"":""20"",""Q1"":""MALE""}"
"11619","","survey-likert","13","577149","0.0-13.0","1009","{""Q0"":""1""}"
"14589","","survey-text","14","592741","0.0-14.0","1009","{""Q0"":""N/A""}"
"20790","32","text","15","614533","0.0-15.0","1009",""
