"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","responses"
"2598","32","text","0","2601","0.0-0.0","1017",""
"7929","190","text","1","11535","0.0-1.0","1017",""
"11654","13","text","2","24191","0.0-2.0","1017",""
"49975","","survey-likert","3","75188","0.0-3.0","1017","{""Q0"":""3"",""Q1"":""5"",""Q2"":""0"",""Q3"":""2"",""Q4"":""6"",""Q5"":""6"",""Q6"":""6"",""Q7"":""6"",""Q8"":""0"",""Q9"":""4""}"
"65963","","survey-likert","4","142167","0.0-4.0","1017","{""Q0"":""2"",""Q1"":""4"",""Q2"":""1"",""Q3"":""1"",""Q4"":""5"",""Q5"":""5"",""Q6"":""2"",""Q7"":""6"",""Q8"":""3"",""Q9"":""5""}"
"67167","","survey-likert","5","210352","0.0-5.0","1017","{""Q0"":""2"",""Q1"":""5"",""Q2"":""0"",""Q3"":""4"",""Q4"":""0"",""Q5"":""4"",""Q6"":""3"",""Q7"":""4"",""Q8"":""2"",""Q9"":""2"",""Q10"":""4""}"
"47488","","survey-likert","6","258853","0.0-6.0","1017","{""Q0"":""0"",""Q1"":""2"",""Q2"":""4"",""Q3"":""2"",""Q4"":""3"",""Q5"":""0"",""Q6"":""2""}"
"5814","","survey-text","7","265679","0.0-7.0","1017","{""Q0"":""voice""}"
"3751","13","text","8","270432","0.0-8.0","1017",""
"43647","","survey-likert","9","315100","0.0-9.0","1017","{""Q0"":""3"",""Q1"":""3"",""Q2"":""5"",""Q3"":""4"",""Q4"":""1"",""Q5"":""6"",""Q6"":""5"",""Q7"":""6"",""Q8"":""0"",""Q9"":""4"",""Q10"":""4"",""Q11"":""6"",""Q12"":""0"",""Q13"":""6""}"
"28639","","survey-likert","10","344747","0.0-10.0","1017","{""Q0"":""1"",""Q1"":""3"",""Q2"":""4""}"
"38084","","survey-likert","11","383846","0.0-11.0","1017","{""Q0"":""0"",""Q1"":""0"",""Q2"":""0"",""Q3"":""1"",""Q4"":""1"",""Q5"":""0"",""Q6"":""1"",""Q7"":""1"",""Q8"":""0""}"
"11052","","survey-text","12","395904","0.0-12.0","1017","{""Q0"":""22"",""Q1"":""MALE""}"
"3819","","survey-likert","13","400728","0.0-13.0","1017","{""Q0"":""1""}"
"6237","","survey-text","14","407968","0.0-14.0","1017","{""Q0"":""n/a""}"
"49439","32","text","15","458409","0.0-15.0","1017",""
