"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","responses"
"4584","32","text","0","4587","0.0-0.0","709",""
"6834","32","text","1","12424","0.0-1.0","709",""
"4437","32","text","2","17862","0.0-2.0","709",""
"50329","","survey-likert","3","69213","0.0-3.0","709","{""Q0"":""6"",""Q1"":""5"",""Q2"":""1"",""Q3"":""2"",""Q4"":""5"",""Q5"":""6"",""Q6"":""5"",""Q7"":""6"",""Q8"":""0"",""Q9"":""4""}"
"48090","","survey-likert","4","118320","0.0-4.0","709","{""Q0"":""1"",""Q1"":""5"",""Q2"":""2"",""Q3"":""0"",""Q4"":""5"",""Q5"":""5"",""Q6"":""2"",""Q7"":""5"",""Q8"":""4"",""Q9"":""6""}"
"40510","","survey-likert","5","159849","0.0-5.0","709","{""Q0"":""1"",""Q1"":""5"",""Q2"":""4"",""Q3"":""5"",""Q4"":""2"",""Q5"":""5"",""Q6"":""0"",""Q7"":""5"",""Q8"":""4"",""Q9"":""1"",""Q10"":""5""}"
"36200","","survey-likert","6","197062","0.0-6.0","709","{""Q0"":""6"",""Q1"":""5"",""Q2"":""6"",""Q3"":""5"",""Q4"":""6"",""Q5"":""2"",""Q6"":""6""}"
"6527","","survey-text","7","204601","0.0-7.0","709","{""Q0"":""Piano""}"
"6246","32","text","8","211848","0.0-8.0","709",""
"30404","","survey-likert","9","243276","0.0-9.0","709","{""Q0"":""6"",""Q1"":""3"",""Q2"":""0"",""Q3"":""6"",""Q4"":""5"",""Q5"":""4"",""Q6"":""3"",""Q7"":""1"",""Q8"":""5"",""Q9"":""2"",""Q10"":""5"",""Q11"":""4"",""Q12"":""3"",""Q13"":""4""}"
"20067","","survey-likert","10","264356","0.0-10.0","709","{""Q0"":""0"",""Q1"":""2"",""Q2"":""1""}"
"61979","","survey-likert","11","327351","0.0-11.0","709","{""Q0"":""1"",""Q1"":""4"",""Q2"":""0"",""Q3"":""0"",""Q4"":""0"",""Q5"":""0"",""Q6"":""1"",""Q7"":""4"",""Q8"":""0""}"
"19389","","survey-text","12","347745","0.0-12.0","709","{""Q0"":""18"",""Q1"":""FEMME""}"
"13684","","survey-likert","13","362433","0.0-13.0","709","{""Q0"":""1""}"
"3733","","survey-text","14","367169","0.0-14.0","709","{""Q0"":""""}"
"16503","32","text","15","384673","0.0-15.0","709",""
