"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","responses"
"2599","32","text","0","2602","0.0-0.0","1300",""
"445972","13","text","1","449586","0.0-1.0","1300",""
"4476","13","text","2","455064","0.0-2.0","1300",""
"49419","","survey-likert","3","505508","0.0-3.0","1300","{""Q0"":""5"",""Q1"":""5"",""Q2"":""1"",""Q3"":""4"",""Q4"":""3"",""Q5"":""5"",""Q6"":""5"",""Q7"":""5"",""Q8"":""1"",""Q9"":""3""}"
"53988","","survey-likert","4","560512","0.0-4.0","1300","{""Q0"":""5"",""Q1"":""5"",""Q2"":""2"",""Q3"":""1"",""Q4"":""5"",""Q5"":""5"",""Q6"":""3"",""Q7"":""5"",""Q8"":""3"",""Q9"":""4""}"
"56591","","survey-likert","5","618121","0.0-5.0","1300","{""Q0"":""5"",""Q1"":""5"",""Q2"":""2"",""Q3"":""4"",""Q4"":""4"",""Q5"":""2"",""Q6"":""2"",""Q7"":""5"",""Q8"":""4"",""Q9"":""2"",""Q10"":""5""}"
"53209","","survey-likert","6","672342","0.0-6.0","1300","{""Q0"":""6"",""Q1"":""4"",""Q2"":""5"",""Q3"":""2"",""Q4"":""6"",""Q5"":""2"",""Q6"":""2""}"
"6639","","survey-text","7","679993","0.0-7.0","1300","{""Q0"":""piano""}"
"9495","13","text","8","690489","0.0-8.0","1300",""
"47622","","survey-likert","9","739140","0.0-9.0","1300","{""Q0"":""5"",""Q1"":""3"",""Q2"":""1"",""Q3"":""3"",""Q4"":""4"",""Q5"":""5"",""Q6"":""5"",""Q7"":""2"",""Q8"":""3"",""Q9"":""5"",""Q10"":""4"",""Q11"":""3"",""Q12"":""1"",""Q13"":""4""}"
"23969","","survey-likert","10","764116","0.0-10.0","1300","{""Q0"":""7"",""Q1"":""4"",""Q2"":""4""}"
"37276","","survey-likert","11","802406","0.0-11.0","1300","{""Q0"":""0"",""Q1"":""0"",""Q2"":""0"",""Q3"":""0"",""Q4"":""0"",""Q5"":""0"",""Q6"":""0"",""Q7"":""0"",""Q8"":""0""}"
"9446","","survey-text","12","812858","0.0-12.0","1300","{""Q0"":""18"",""Q1"":""MALE""}"
"3659","","survey-likert","13","817521","0.0-13.0","1300","{""Q0"":""1""}"
"7348","","survey-text","14","825873","0.0-14.0","1300","{""Q0"":""NA""}"
"12111","32","text","15","838985","0.0-15.0","1300",""
