"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","responses"
"2102","32","text","0","2105","0.0-0.0","985",""
"3823","32","text","1","6934","0.0-1.0","985",""
"1335","32","text","2","9269","0.0-2.0","985",""
"70990","","survey-likert","3","81282","0.0-3.0","985","{""Q0"":""4"",""Q1"":""4"",""Q2"":""3"",""Q3"":""1"",""Q4"":""5"",""Q5"":""5"",""Q6"":""0"",""Q7"":""5"",""Q8"":""2"",""Q9"":""1""}"
"86948","","survey-likert","4","169246","0.0-4.0","985","{""Q0"":""4"",""Q1"":""5"",""Q2"":""0"",""Q3"":""5"",""Q4"":""5"",""Q5"":""5"",""Q6"":""3"",""Q7"":""4"",""Q8"":""4"",""Q9"":""4""}"
"56648","","survey-likert","5","226911","0.0-5.0","985","{""Q0"":""4"",""Q1"":""5"",""Q2"":""1"",""Q3"":""4"",""Q4"":""1"",""Q5"":""5"",""Q6"":""5"",""Q7"":""6"",""Q8"":""6"",""Q9"":""4"",""Q10"":""6""}"
"44174","","survey-likert","6","272098","0.0-6.0","985","{""Q0"":""0"",""Q1"":""0"",""Q2"":""3"",""Q3"":""0"",""Q4"":""0"",""Q5"":""0"",""Q6"":""2""}"
"9418","","survey-text","7","282528","0.0-7.0","985","{""Q0"":""piano""}"
"4188","32","text","8","287717","0.0-8.0","985",""
"48542","","survey-likert","9","337291","0.0-9.0","985","{""Q0"":""5"",""Q1"":""4"",""Q2"":""6"",""Q3"":""3"",""Q4"":""3"",""Q5"":""6"",""Q6"":""5"",""Q7"":""6"",""Q8"":""4"",""Q9"":""6"",""Q10"":""6"",""Q11"":""6"",""Q12"":""4"",""Q13"":""5""}"
"17718","","survey-likert","10","356018","0.0-10.0","985","{""Q0"":""4"",""Q1"":""1"",""Q2"":""5""}"
"26677","","survey-likert","11","383709","0.0-11.0","985","{""Q0"":""0"",""Q1"":""0"",""Q2"":""0"",""Q3"":""0"",""Q4"":""0"",""Q5"":""0"",""Q6"":""0"",""Q7"":""0"",""Q8"":""0""}"
"7987","","survey-text","12","392703","0.0-12.0","985","{""Q0"":""22"",""Q1"":""female""}"
"5339","","survey-likert","13","399047","0.0-13.0","985","{""Q0"":""0""}"
"11564","","survey-text","14","411615","0.0-14.0","985","{""Q0"":""concerta""}"
"16398","32","text","15","429014","0.0-15.0","985",""
