"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","responses"
"28214","32","text","0","28216","0.0-0.0","977",""
"7158","32","text","1","36376","0.0-1.0","977",""
"6694","32","text","2","44071","0.0-2.0","977",""
"47025","","survey-likert","3","92109","0.0-3.0","977","{""Q0"":""5"",""Q1"":""6"",""Q2"":""3"",""Q3"":""4"",""Q4"":""5"",""Q5"":""6"",""Q6"":""5"",""Q7"":""5"",""Q8"":""1"",""Q9"":""4""}"
"58066","","survey-likert","4","151184","0.0-4.0","977","{""Q0"":""2"",""Q1"":""5"",""Q2"":""1"",""Q3"":""3"",""Q4"":""6"",""Q5"":""6"",""Q6"":""2"",""Q7"":""5"",""Q8"":""6"",""Q9"":""6""}"
"47388","","survey-likert","5","199585","0.0-5.0","977","{""Q0"":""1"",""Q1"":""5"",""Q2"":""2"",""Q3"":""5"",""Q4"":""4"",""Q5"":""5"",""Q6"":""5"",""Q7"":""6"",""Q8"":""5"",""Q9"":""4"",""Q10"":""5""}"
"45577","","survey-likert","6","246174","0.0-6.0","977","{""Q0"":""0"",""Q1"":""0"",""Q2"":""4"",""Q3"":""0"",""Q4"":""0"",""Q5"":""0"",""Q6"":""6""}"
"9183","","survey-text","7","256368","0.0-7.0","977","{""Q0"":""voice""}"
"4606","32","text","8","261976","0.0-8.0","977",""
"59418","","survey-likert","9","322420","0.0-9.0","977","{""Q0"":""4"",""Q1"":""5"",""Q2"":""4"",""Q3"":""5"",""Q4"":""4"",""Q5"":""6"",""Q6"":""6"",""Q7"":""3"",""Q8"":""5"",""Q9"":""5"",""Q10"":""6"",""Q11"":""5"",""Q12"":""4"",""Q13"":""4""}"
"29151","","survey-likert","10","352580","0.0-10.0","977","{""Q0"":""4"",""Q1"":""4"",""Q2"":""5""}"
"36131","","survey-likert","11","389724","0.0-11.0","977","{""Q0"":""0"",""Q1"":""0"",""Q2"":""0"",""Q3"":""0"",""Q4"":""0"",""Q5"":""0"",""Q6"":""0"",""Q7"":""0"",""Q8"":""0""}"
"8865","","survey-text","12","399593","0.0-12.0","977","{""Q0"":""18"",""Q1"":""MALE""}"
"3708","","survey-likert","13","404304","0.0-13.0","977","{""Q0"":""1""}"
"2109","","survey-text","14","407416","0.0-14.0","977","{""Q0"":""""}"
"14671","32","text","15","423089","0.0-15.0","977",""
