"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","responses"
"1647","32","text","0","1650","0.0-0.0","728",""
"473","32","text","1","3135","0.0-1.0","728",""
"621","32","text","2","4767","0.0-2.0","728",""
"59877","","survey-likert","3","65668","0.0-3.0","728","{""Q0"":""4"",""Q1"":""6"",""Q2"":""1"",""Q3"":""5"",""Q4"":""5"",""Q5"":""4"",""Q6"":""6"",""Q7"":""6"",""Q8"":""0"",""Q9"":""5""}"
"63660","","survey-likert","4","130344","0.0-4.0","728","{""Q0"":""1"",""Q1"":""5"",""Q2"":""1"",""Q3"":""0"",""Q4"":""4"",""Q5"":""6"",""Q6"":""1"",""Q7"":""6"",""Q8"":""5"",""Q9"":""6""}"
"58231","","survey-likert","5","189593","0.0-5.0","728","{""Q0"":""4"",""Q1"":""5"",""Q2"":""0"",""Q3"":""6"",""Q4"":""0"",""Q5"":""5"",""Q6"":""0"",""Q7"":""6"",""Q8"":""6"",""Q9"":""2"",""Q10"":""6""}"
"58081","","survey-likert","6","248686","0.0-6.0","728","{""Q0"":""5"",""Q1"":""5"",""Q2"":""3"",""Q3"":""2"",""Q4"":""3"",""Q5"":""2"",""Q6"":""3""}"
"8542","","survey-text","7","258241","0.0-7.0","728","{""Q0"":""guitar""}"
"10399","32","text","8","269641","0.0-8.0","728",""
"68062","","survey-likert","9","338725","0.0-9.0","728","{""Q0"":""6"",""Q1"":""6"",""Q2"":""1"",""Q3"":""1"",""Q4"":""5"",""Q5"":""3"",""Q6"":""6"",""Q7"":""4"",""Q8"":""5"",""Q9"":""4"",""Q10"":""5"",""Q11"":""3"",""Q12"":""1"",""Q13"":""5""}"
"17902","","survey-likert","10","357636","0.0-10.0","728","{""Q0"":""0"",""Q1"":""5"",""Q2"":""7""}"
"39644","","survey-likert","11","398294","0.0-11.0","728","{""Q0"":""0"",""Q1"":""0"",""Q2"":""0"",""Q3"":""0"",""Q4"":""0"",""Q5"":""0"",""Q6"":""0"",""Q7"":""0"",""Q8"":""0""}"
"11821","","survey-text","12","411121","0.0-12.0","728","{""Q0"":""29"",""Q1"":""MALE""}"
"5549","","survey-likert","13","417674","0.0-13.0","728","{""Q0"":""0""}"
"11499","","survey-text","14","430177","0.0-14.0","728","{""Q0"":""VYVANSE""}"
"4078","32","text","15","435256","0.0-15.0","728",""
