"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","responses"
"1430","32","text","0","1431","0.0-0.0","967",""
"2583810","32","text","1","2586245","0.0-1.0","967",""
"6019","32","text","2","2593265","0.0-2.0","967",""
"48692","","survey-likert","3","2642981","0.0-3.0","967","{""Q0"":""1"",""Q1"":""3"",""Q2"":""1"",""Q3"":""2"",""Q4"":""5"",""Q5"":""5"",""Q6"":""5"",""Q7"":""4"",""Q8"":""1"",""Q9"":""3""}"
"46796","","survey-likert","4","2690792","0.0-4.0","967","{""Q0"":""3"",""Q1"":""3"",""Q2"":""3"",""Q3"":""3"",""Q4"":""4"",""Q5"":""5"",""Q6"":""5"",""Q7"":""5"",""Q8"":""5"",""Q9"":""4""}"
"47911","","survey-likert","5","2739721","0.0-5.0","967","{""Q0"":""5"",""Q1"":""5"",""Q2"":""4"",""Q3"":""4"",""Q4"":""5"",""Q5"":""4"",""Q6"":""6"",""Q7"":""4"",""Q8"":""4"",""Q9"":""3"",""Q10"":""6""}"
"36682","","survey-likert","6","2777415","0.0-6.0","967","{""Q0"":""0"",""Q1"":""0"",""Q2"":""4"",""Q3"":""0"",""Q4"":""0"",""Q5"":""0"",""Q6"":""3""}"
"12703","","survey-text","7","2791129","0.0-7.0","967","{""Q0"":""drums""}"
"5240","32","text","8","2797369","0.0-8.0","967",""
"37691","","survey-likert","9","2836085","0.0-9.0","967","{""Q0"":""0"",""Q1"":""2"",""Q2"":""6"",""Q3"":""4"",""Q4"":""3"",""Q5"":""4"",""Q6"":""4"",""Q7"":""5"",""Q8"":""3"",""Q9"":""3"",""Q10"":""1"",""Q11"":""5"",""Q12"":""1"",""Q13"":""5""}"
"30137","","survey-likert","10","2867228","0.0-10.0","967","{""Q0"":""6"",""Q1"":""5"",""Q2"":""5""}"
"22413","","survey-likert","11","2890654","0.0-11.0","967","{""Q0"":""0"",""Q1"":""0"",""Q2"":""0"",""Q3"":""0"",""Q4"":""0"",""Q5"":""0"",""Q6"":""0"",""Q7"":""0"",""Q8"":""0""}"
"10023","","survey-text","12","2901683","0.0-12.0","967","{""Q0"":""19"",""Q1"":""female""}"
"3940","","survey-likert","13","2906627","0.0-13.0","967","{""Q0"":""1""}"
"5212","","survey-text","14","2912843","0.0-14.0","967","{""Q0"":""n/a""}"
"16807","32","text","15","2930650","0.0-15.0","967",""
