"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","responses"
"2430","32","text","0","2431","0.0-0.0","1053",""
"221922","144","text","1","225355","0.0-1.0","1053",""
"47691","13","text","2","274047","0.0-2.0","1053",""
"71461","","survey-likert","3","346532","0.0-3.0","1053","{""Q0"":""1"",""Q1"":""3"",""Q2"":""1"",""Q3"":""1"",""Q4"":""5"",""Q5"":""5"",""Q6"":""2"",""Q7"":""4"",""Q8"":""0"",""Q9"":""2""}"
"78050","","survey-likert","4","425601","0.0-4.0","1053","{""Q0"":""2"",""Q1"":""4"",""Q2"":""4"",""Q3"":""2"",""Q4"":""3"",""Q5"":""5"",""Q6"":""3"",""Q7"":""5"",""Q8"":""3"",""Q9"":""5""}"
"83029","","survey-likert","5","509648","0.0-5.0","1053","{""Q0"":""4"",""Q1"":""6"",""Q2"":""4"",""Q3"":""3"",""Q4"":""4"",""Q5"":""4"",""Q6"":""5"",""Q7"":""4"",""Q8"":""2"",""Q9"":""0"",""Q10"":""4""}"
"69179","","survey-likert","6","579837","0.0-6.0","1053","{""Q0"":""1"",""Q1"":""1"",""Q2"":""2"",""Q3"":""0"",""Q4"":""0"",""Q5"":""1"",""Q6"":""1""}"
"20991","","survey-text","7","601841","0.0-7.0","1053","{""Q0"":""guitar""}"
"6215","13","text","8","609057","0.0-8.0","1053",""
"53433","","survey-likert","9","663517","0.0-9.0","1053","{""Q0"":""4"",""Q1"":""5"",""Q2"":""6"",""Q3"":""3"",""Q4"":""3"",""Q5"":""4"",""Q6"":""4"",""Q7"":""4"",""Q8"":""5"",""Q9"":""3"",""Q10"":""5"",""Q11"":""3"",""Q12"":""3"",""Q13"":""3""}"
"47574","","survey-likert","10","712098","0.0-10.0","1053","{""Q0"":""5"",""Q1"":""7"",""Q2"":""7""}"
"50414","","survey-likert","11","763526","0.0-11.0","1053","{""Q0"":""0"",""Q1"":""0"",""Q2"":""0"",""Q3"":""0"",""Q4"":""0"",""Q5"":""0"",""Q6"":""0"",""Q7"":""0"",""Q8"":""0""}"
"28269","","survey-text","12","792802","0.0-12.0","1053","{""Q0"":""21"",""Q1"":""MALE""}"
"5107","","survey-likert","13","798913","0.0-13.0","1053","{""Q0"":""1""}"
"11587","","survey-text","14","811505","0.0-14.0","1053","{""Q0"":""none""}"
"12727","32","text","15","825232","0.0-15.0","1053",""
