"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","responses"
"3479","32","text","0","3483","0.0-0.0","737",""
"5369","32","text","1","9856","0.0-1.0","737",""
"1197","32","text","2","12055","0.0-2.0","737",""
"50220","","survey-likert","3","63299","0.0-3.0","737","{""Q0"":""6"",""Q1"":""6"",""Q2"":""3"",""Q3"":""4"",""Q4"":""6"",""Q5"":""5"",""Q6"":""6"",""Q7"":""5"",""Q8"":""0"",""Q9"":""6""}"
"63587","","survey-likert","4","127904","0.0-4.0","737","{""Q0"":""1"",""Q1"":""6"",""Q2"":""1"",""Q3"":""0"",""Q4"":""6"",""Q5"":""6"",""Q6"":""3"",""Q7"":""5"",""Q8"":""5"",""Q9"":""6""}"
"44876","","survey-likert","5","173799","0.0-5.0","737","{""Q0"":""2"",""Q1"":""6"",""Q2"":""0"",""Q3"":""6"",""Q4"":""0"",""Q5"":""5"",""Q6"":""0"",""Q7"":""2"",""Q8"":""5"",""Q9"":""2"",""Q10"":""6""}"
"61633","","survey-likert","6","236445","0.0-6.0","737","{""Q0"":""5"",""Q1"":""5"",""Q2"":""6"",""Q3"":""3"",""Q4"":""5"",""Q5"":""2"",""Q6"":""6""}"
"6081","","survey-text","7","243537","0.0-7.0","737","{""Q0"":""voice""}"
"3686","32","text","8","248225","0.0-8.0","737",""
"29512","","survey-likert","9","278764","0.0-9.0","737","{""Q0"":""6"",""Q1"":""6"",""Q2"":""6"",""Q3"":""5"",""Q4"":""4"",""Q5"":""5"",""Q6"":""6"",""Q7"":""6"",""Q8"":""3"",""Q9"":""6"",""Q10"":""4"",""Q11"":""5"",""Q12"":""1"",""Q13"":""6""}"
"12215","","survey-likert","10","291987","0.0-10.0","737","{""Q0"":""8"",""Q1"":""6"",""Q2"":""6""}"
"50062","","survey-likert","11","343062","0.0-11.0","737","{""Q0"":""1"",""Q1"":""3"",""Q2"":""2"",""Q3"":""1"",""Q4"":""2"",""Q5"":""2"",""Q6"":""2"",""Q7"":""2"",""Q8"":""4""}"
"8861","","survey-text","12","352928","0.0-12.0","737","{""Q0"":""23"",""Q1"":""FEMALE""}"
"3963","","survey-likert","13","357896","0.0-13.0","737","{""Q0"":""1""}"
"5300","","survey-text","14","364200","0.0-14.0","737","{""Q0"":""N/A""}"
"1557","32","text","15","366759","0.0-15.0","737",""
