"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","responses"
"2365","32","text","0","2366","0.0-0.0","1055",""
"227169","32","text","1","230537","0.0-1.0","1055",""
"26419","32","text","2","257958","0.0-2.0","1055",""
"54316","","survey-likert","3","313298","0.0-3.0","1055","{""Q0"":""6"",""Q1"":""5"",""Q2"":""1"",""Q3"":""4"",""Q4"":""5"",""Q5"":""5"",""Q6"":""5"",""Q7"":""6"",""Q8"":""0"",""Q9"":""5""}"
"57612","","survey-likert","4","371926","0.0-4.0","1055","{""Q0"":""2"",""Q1"":""5"",""Q2"":""1"",""Q3"":""1"",""Q4"":""5"",""Q5"":""5"",""Q6"":""1"",""Q7"":""5"",""Q8"":""5"",""Q9"":""6""}"
"51623","","survey-likert","5","424568","0.0-5.0","1055","{""Q0"":""4"",""Q1"":""5"",""Q2"":""2"",""Q3"":""6"",""Q4"":""1"",""Q5"":""6"",""Q6"":""4"",""Q7"":""6"",""Q8"":""6"",""Q9"":""4"",""Q10"":""6""}"
"60342","","survey-likert","6","485918","0.0-6.0","1055","{""Q0"":""4"",""Q1"":""4"",""Q2"":""5"",""Q3"":""3"",""Q4"":""4"",""Q5"":""1"",""Q6"":""3""}"
"11524","","survey-text","7","498455","0.0-7.0","1055","{""Q0"":""voice""}"
"9599","32","text","8","509055","0.0-8.0","1055",""
"30660","","survey-likert","9","540739","0.0-9.0","1055","{""Q0"":""4"",""Q1"":""5"",""Q2"":""5"",""Q3"":""6"",""Q4"":""6"",""Q5"":""5"",""Q6"":""6"",""Q7"":""4"",""Q8"":""6"",""Q9"":""4"",""Q10"":""6"",""Q11"":""4"",""Q12"":""5"",""Q13"":""4""}"
"41271","","survey-likert","10","583018","0.0-10.0","1055","{""Q0"":""5"",""Q1"":""1"",""Q2"":""5""}"
"31421","","survey-likert","11","615454","0.0-11.0","1055","{""Q0"":""0"",""Q1"":""0"",""Q2"":""0"",""Q3"":""0"",""Q4"":""0"",""Q5"":""0"",""Q6"":""0"",""Q7"":""0"",""Q8"":""0""}"
"12357","","survey-text","12","628817","0.0-12.0","1055","{""Q0"":""20"",""Q1"":""FEMALE""}"
"3755","","survey-likert","13","633576","0.0-13.0","1055","{""Q0"":""1""}"
"9963","","survey-text","14","644544","0.0-14.0","1055","{""Q0"":""N/A""}"
"211193","32","text","15","856738","0.0-15.0","1055",""
