"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","responses"
"3263","32","text","0","3266","0.0-0.0","912",""
"6971","32","text","1","11241","0.0-1.0","912",""
"4325","32","text","2","16568","0.0-2.0","912",""
"47550","","survey-likert","3","65140","0.0-3.0","912","{""Q0"":""5"",""Q1"":""4"",""Q2"":""0"",""Q3"":""0"",""Q4"":""4"",""Q5"":""4"",""Q6"":""0"",""Q7"":""4"",""Q8"":""4"",""Q9"":""0""}"
"42251","","survey-likert","4","108408","0.0-4.0","912","{""Q0"":""5"",""Q1"":""2"",""Q2"":""3"",""Q3"":""6"",""Q4"":""2"",""Q5"":""6"",""Q6"":""3"",""Q7"":""1"",""Q8"":""2"",""Q9"":""6""}"
"48313","","survey-likert","5","157737","0.0-5.0","912","{""Q0"":""5"",""Q1"":""4"",""Q2"":""5"",""Q3"":""2"",""Q4"":""1"",""Q5"":""1"",""Q6"":""6"",""Q7"":""5"",""Q8"":""0"",""Q9"":""0"",""Q10"":""6""}"
"32680","","survey-likert","6","191430","0.0-6.0","912","{""Q0"":""0"",""Q1"":""0"",""Q2"":""3"",""Q3"":""0"",""Q4"":""0"",""Q5"":""1"",""Q6"":""5""}"
"12223","","survey-text","7","204664","0.0-7.0","912","{""Q0"":""recorder""}"
"8782","32","text","8","214448","0.0-8.0","912",""
"43910","","survey-likert","9","259379","0.0-9.0","912","{""Q0"":""3"",""Q1"":""3"",""Q2"":""5"",""Q3"":""5"",""Q4"":""4"",""Q5"":""6"",""Q6"":""2"",""Q7"":""2"",""Q8"":""4"",""Q9"":""2"",""Q10"":""5"",""Q11"":""5"",""Q12"":""2"",""Q13"":""3""}"
"25035","","survey-likert","10","285427","0.0-10.0","912","{""Q0"":""7"",""Q1"":""7"",""Q2"":""7""}"
"31644","","survey-likert","11","318086","0.0-11.0","912","{""Q0"":""0"",""Q1"":""0"",""Q2"":""0"",""Q3"":""0"",""Q4"":""0"",""Q5"":""0"",""Q6"":""0"",""Q7"":""0"",""Q8"":""0""}"
"14670","","survey-text","12","333761","0.0-12.0","912","{""Q0"":""19"",""Q1"":""MALE""}"
"5068","","survey-likert","13","339833","0.0-13.0","912","{""Q0"":""1""}"
"5549","","survey-text","14","346385","0.0-14.0","912","{""Q0"":""""}"
"6855","32","text","15","354241","0.0-15.0","912",""
