"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","responses"
"1821","32","text","0","1872","0.0-0.0"," 974",""
"309608","32","text","1","312483","0.0-1.0"," 974",""
"9101","32","text","2","322586","0.0-2.0"," 974",""
"61323","","survey-likert","3","384965","0.0-3.0"," 974","{""Q0"":""5"",""Q1"":""5"",""Q2"":""1"",""Q3"":""6"",""Q4"":""6"",""Q5"":""6"",""Q6"":""6"",""Q7"":""5"",""Q8"":""0"",""Q9"":""6""}"
"63909","","survey-likert","4","449889","0.0-4.0"," 974","{""Q0"":""0"",""Q1"":""5"",""Q2"":""0"",""Q3"":""1"",""Q4"":""5"",""Q5"":""6"",""Q6"":""0"",""Q7"":""6"",""Q8"":""5"",""Q9"":""5""}"
"54455","","survey-likert","5","505361","0.0-5.0"," 974","{""Q0"":""5"",""Q1"":""6"",""Q2"":""0"",""Q3"":""6"",""Q4"":""1"",""Q5"":""4"",""Q6"":""1"",""Q7"":""4"",""Q8"":""5"",""Q9"":""4"",""Q10"":""5""}"
"59985","","survey-likert","6","566359","0.0-6.0"," 974","{""Q0"":""4"",""Q1"":""4"",""Q2"":""1"",""Q3"":""0"",""Q4"":""0"",""Q5"":""2"",""Q6"":""0""}"
"5422","","survey-text","7","572794","0.0-7.0"," 974","{""Q0"":""voice""}"
"6111","32","text","8","579905","0.0-8.0"," 974",""
"51169","","survey-likert","9","632118","0.0-9.0"," 974","{""Q0"":""4"",""Q1"":""3"",""Q2"":""5"",""Q3"":""3"",""Q4"":""6"",""Q5"":""1"",""Q6"":""4"",""Q7"":""6"",""Q8"":""4"",""Q9"":""4"",""Q10"":""4"",""Q11"":""6"",""Q12"":""0"",""Q13"":""4""}"
"41280","","survey-likert","10","674405","0.0-10.0"," 974","{""Q0"":""2"",""Q1"":""7"",""Q2"":""7""}"
"57794","","survey-likert","11","733215","0.0-11.0"," 974","{""Q0"":""0"",""Q1"":""0"",""Q2"":""0"",""Q3"":""0"",""Q4"":""0"",""Q5"":""0"",""Q6"":""0"",""Q7"":""0"",""Q8"":""0""}"
"9501","","survey-text","12","743722","0.0-12.0"," 974","{""Q0"":""19"",""Q1"":""FEMALE""}"
"3900","","survey-likert","13","748626","0.0-13.0"," 974","{""Q0"":""1""}"
"3091","","survey-text","14","752721","0.0-14.0"," 974","{""Q0"":""""}"
"39583","32","text","15","793306","0.0-15.0"," 974",""
