"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","responses"
"4211","32","text","0","4227","0.0-0.0","523",""
"5149","32","text","1","10378","0.0-1.0","523",""
"2858","32","text","2","14252","0.0-2.0","523",""
"52411","","survey-likert","3","67686","0.0-3.0","523","{""Q0"":""6"",""Q1"":""5"",""Q2"":""1"",""Q3"":""4"",""Q4"":""5"",""Q5"":""6"",""Q6"":""6"",""Q7"":""5"",""Q8"":""2"",""Q9"":""6""}"
"47670","","survey-likert","4","116371","0.0-4.0","523","{""Q0"":""1"",""Q1"":""5"",""Q2"":""1"",""Q3"":""0"",""Q4"":""5"",""Q5"":""5"",""Q6"":""1"",""Q7"":""5"",""Q8"":""5"",""Q9"":""5""}"
"48024","","survey-likert","5","165413","0.0-5.0","523","{""Q0"":""4"",""Q1"":""5"",""Q2"":""0"",""Q3"":""6"",""Q4"":""0"",""Q5"":""5"",""Q6"":""0"",""Q7"":""3"",""Q8"":""4"",""Q9"":""5"",""Q10"":""4""}"
"65918","","survey-likert","6","232342","0.0-6.0","523","{""Q0"":""6"",""Q1"":""5"",""Q2"":""5"",""Q3"":""5"",""Q4"":""4"",""Q5"":""1"",""Q6"":""2""}"
"7719","","survey-text","7","241071","0.0-7.0","523","{""Q0"":""Voice""}"
"5762","32","text","8","247834","0.0-8.0","523",""
"30643","","survey-likert","9","279498","0.0-9.0","523","{""Q0"":""6"",""Q1"":""6"",""Q2"":""0"",""Q3"":""1"",""Q4"":""4"",""Q5"":""2"",""Q6"":""6"",""Q7"":""6"",""Q8"":""3"",""Q9"":""5"",""Q10"":""0"",""Q11"":""0"",""Q12"":""0"",""Q13"":""0""}"
"22739","","survey-likert","10","303248","0.0-10.0","523","{""Q0"":""4"",""Q1"":""7"",""Q2"":""5""}"
"52588","","survey-likert","11","356849","0.0-11.0","523","{""Q0"":""1"",""Q1"":""1"",""Q2"":""2"",""Q3"":""1"",""Q4"":""1"",""Q5"":""0"",""Q6"":""1"",""Q7"":""1"",""Q8"":""6""}"
"10003","","survey-text","12","367857","0.0-12.0","523","{""Q0"":""18"",""Q1"":""MALE""}"
"3821","","survey-likert","13","372682","0.0-13.0","523","{""Q0"":""1""}"
"2019","","survey-text","14","375705","0.0-14.0","523","{""Q0"":""""}"
"15059","32","text","15","391765","0.0-15.0","523",""
