"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","responses"
"3934","32","text","0","3936","0.0-0.0","988",""
"14567","32","text","1","19506","0.0-1.0","988",""
"7764","32","text","2","28272","0.0-2.0","988",""
"58359","","survey-likert","3","87752","0.0-3.0","988","{""Q0"":""4"",""Q1"":""4"",""Q2"":""1"",""Q3"":""3"",""Q4"":""6"",""Q5"":""6"",""Q6"":""6"",""Q7"":""3"",""Q8"":""0"",""Q9"":""6""}"
"50815","","survey-likert","4","139585","0.0-4.0","988","{""Q0"":""2"",""Q1"":""4"",""Q2"":""1"",""Q3"":""0"",""Q4"":""4"",""Q5"":""6"",""Q6"":""3"",""Q7"":""3"",""Q8"":""3"",""Q9"":""6""}"
"55552","","survey-likert","5","196154","0.0-5.0","988","{""Q0"":""4"",""Q1"":""6"",""Q2"":""1"",""Q3"":""5"",""Q4"":""5"",""Q5"":""5"",""Q6"":""1"",""Q7"":""4"",""Q8"":""4"",""Q9"":""2"",""Q10"":""6""}"
"40720","","survey-likert","6","237887","0.0-6.0","988","{""Q0"":""2"",""Q1"":""3"",""Q2"":""5"",""Q3"":""3"",""Q4"":""4"",""Q5"":""2"",""Q6"":""1""}"
"8533","","survey-text","7","247464","0.0-7.0","988","{""Q0"":""Voice""}"
"5073","32","text","8","253538","0.0-8.0","988",""
"36207","","survey-likert","9","290774","0.0-9.0","988","{""Q0"":""6"",""Q1"":""4"",""Q2"":""0"",""Q3"":""4"",""Q4"":""4"",""Q5"":""4"",""Q6"":""3"",""Q7"":""1"",""Q8"":""6"",""Q9"":""6"",""Q10"":""5"",""Q11"":""3"",""Q12"":""3"",""Q13"":""6""}"
"32319","","survey-likert","10","324100","0.0-10.0","988","{""Q0"":""3"",""Q1"":""6"",""Q2"":""6""}"
"34517","","survey-likert","11","359632","0.0-11.0","988","{""Q0"":""1"",""Q1"":""3"",""Q2"":""2"",""Q3"":""1"",""Q4"":""3"",""Q5"":""1"",""Q6"":""1"",""Q7"":""2"",""Q8"":""2""}"
"12749","","survey-text","12","373387","0.0-12.0","988","{""Q0"":""32"",""Q1"":""FEMALE""}"
"4348","","survey-likert","13","378738","0.0-13.0","988","{""Q0"":""1""}"
"3947","","survey-text","14","383689","0.0-14.0","988","{""Q0"":""""}"
"11333","32","text","15","396025","0.0-15.0","988",""
