"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","responses"
"1227","32","text","0","1228","0.0-0.0","1311",""
"5","32","text","1","2235","0.0-1.0","1311",""
"1","32","text","2","3237","0.0-2.0","1311",""
"97064","","survey-likert","3","101320","0.0-3.0","1311","{""Q0"":""6"",""Q1"":""4"",""Q2"":""2"",""Q3"":""0"",""Q4"":""6"",""Q5"":""5"",""Q6"":""6"",""Q7"":""5"",""Q8"":""1"",""Q9"":""6""}"
"82891","","survey-likert","4","185229","0.0-4.0","1311","{""Q0"":""0"",""Q1"":""6"",""Q2"":""0"",""Q3"":""0"",""Q4"":""4"",""Q5"":""6"",""Q6"":""0"",""Q7"":""6"",""Q8"":""2"",""Q9"":""5""}"
"78838","","survey-likert","5","265085","0.0-5.0","1311","{""Q0"":""3"",""Q1"":""6"",""Q2"":""0"",""Q3"":""6"",""Q4"":""0"",""Q5"":""5"",""Q6"":""1"",""Q7"":""4"",""Q8"":""4"",""Q9"":""2"",""Q10"":""6""}"
"73969","","survey-likert","6","340066","0.0-6.0","1311","{""Q0"":""4"",""Q1"":""2"",""Q2"":""2"",""Q3"":""5"",""Q4"":""6"",""Q5"":""1"",""Q6"":""3""}"
"12190","","survey-text","7","353268","0.0-7.0","1311","{""Q0"":""voice and piano""}"
"4934","32","text","8","359204","0.0-8.0","1311",""
"46286","","survey-likert","9","406512","0.0-9.0","1311","{""Q0"":""6"",""Q1"":""3"",""Q2"":""4"",""Q3"":""5"",""Q4"":""6"",""Q5"":""3"",""Q6"":""3"",""Q7"":""6"",""Q8"":""6"",""Q9"":""5"",""Q10"":""4"",""Q11"":""5"",""Q12"":""0"",""Q13"":""6""}"
"39641","","survey-likert","10","447160","0.0-10.0","1311","{""Q0"":""2"",""Q1"":""5"",""Q2"":""5""}"
"35564","","survey-likert","11","483741","0.0-11.0","1311","{""Q0"":""1"",""Q1"":""4"",""Q2"":""0"",""Q3"":""1"",""Q4"":""4"",""Q5"":""0"",""Q6"":""1"",""Q7"":""5"",""Q8"":""0""}"
"13379","","survey-text","12","498125","0.0-12.0","1311","{""Q0"":""22"",""Q1"":""female""}"
"8220","","survey-likert","13","507350","0.0-13.0","1311","{""Q0"":""0""}"
"20140","","survey-text","14","528493","0.0-14.0","1311","{""Q0"":""adderall, lexapro, wellbutrin""}"
"42752","32","text","15","572246","0.0-15.0","1311",""
