"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","responses"
"4910","32","text","0","4914","0.0-0.0","1304",""
"632543","77","text","1","638460","0.0-1.0","1304",""
"2509","71","text","2","641970","0.0-2.0","1304",""
"51781","","survey-likert","3","694774","0.0-3.0","1304","{""Q0"":""6"",""Q1"":""6"",""Q2"":""4"",""Q3"":""6"",""Q4"":""4"",""Q5"":""4"",""Q6"":""4"",""Q7"":""6"",""Q8"":""2"",""Q9"":""4""}"
"43635","","survey-likert","4","739427","0.0-4.0","1304","{""Q0"":""3"",""Q1"":""5"",""Q2"":""1"",""Q3"":""0"",""Q4"":""6"",""Q5"":""5"",""Q6"":""4"",""Q7"":""5"",""Q8"":""5"",""Q9"":""5""}"
"68565","","survey-likert","5","809011","0.0-5.0","1304","{""Q0"":""2"",""Q1"":""4"",""Q2"":""4"",""Q3"":""5"",""Q4"":""1"",""Q5"":""4"",""Q6"":""6"",""Q7"":""6"",""Q8"":""4"",""Q9"":""4"",""Q10"":""6""}"
"36473","","survey-likert","6","846496","0.0-6.0","1304","{""Q0"":""6"",""Q1"":""5"",""Q2"":""6"",""Q3"":""4"",""Q4"":""6"",""Q5"":""6"",""Q6"":""6""}"
"6527","","survey-text","7","854035","0.0-7.0","1304","{""Q0"":""Piano""}"
"8359","78","text","8","863395","0.0-8.0","1304",""
"36681","","survey-likert","9","901103","0.0-9.0","1304","{""Q0"":""3"",""Q1"":""6"",""Q2"":""5"",""Q3"":""3"",""Q4"":""5"",""Q5"":""4"",""Q6"":""6"",""Q7"":""4"",""Q8"":""5"",""Q9"":""6"",""Q10"":""6"",""Q11"":""4"",""Q12"":""2"",""Q13"":""5""}"
"32096","","survey-likert","10","934206","0.0-10.0","1304","{""Q0"":""6"",""Q1"":""6"",""Q2"":""6""}"
"39494","","survey-likert","11","974713","0.0-11.0","1304","{""Q0"":""1"",""Q1"":""1"",""Q2"":""0"",""Q3"":""1"",""Q4"":""1"",""Q5"":""0"",""Q6"":""1"",""Q7"":""1"",""Q8"":""0""}"
"13183","","survey-text","12","988900","0.0-12.0","1304","{""Q0"":""22"",""Q1"":""MALE""}"
"5276","","survey-likert","13","995180","0.0-13.0","1304","{""Q0"":""1""}"
"2876","","survey-text","14","999059","0.0-14.0","1304","{""Q0"":""""}"
"4182","77","text","15","1004242","0.0-15.0","1304",""
