"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","responses"
"7168","32","text","0","7172","0.0-0.0","1002",""
"12458","32","text","1","20633","0.0-1.0","1002",""
"8694","32","text","2","30329","0.0-2.0","1002",""
"48012","","survey-likert","3","79365","0.0-3.0","1002","{""Q0"":""2"",""Q1"":""4"",""Q2"":""1"",""Q3"":""1"",""Q4"":""6"",""Q5"":""6"",""Q6"":""2"",""Q7"":""2"",""Q8"":""1"",""Q9"":""2""}"
"66971","","survey-likert","4","147353","0.0-4.0","1002","{""Q0"":""2"",""Q1"":""4"",""Q2"":""1"",""Q3"":""5"",""Q4"":""2"",""Q5"":""5"",""Q6"":""4"",""Q7"":""4"",""Q8"":""3"",""Q9"":""4""}"
"51510","","survey-likert","5","199881","0.0-5.0","1002","{""Q0"":""4"",""Q1"":""4"",""Q2"":""4"",""Q3"":""2"",""Q4"":""2"",""Q5"":""5"",""Q6"":""5"",""Q7"":""5"",""Q8"":""4"",""Q9"":""2"",""Q10"":""5""}"
"55367","","survey-likert","6","256257","0.0-6.0","1002","{""Q0"":""0"",""Q1"":""0"",""Q2"":""3"",""Q3"":""0"",""Q4"":""0"",""Q5"":""0"",""Q6"":""4""}"
"7627","","survey-text","7","264896","0.0-7.0","1002","{""Q0"":""voice""}"
"4287","32","text","8","270184","0.0-8.0","1002",""
"34347","","survey-likert","9","305556","0.0-9.0","1002","{""Q0"":""4"",""Q1"":""3"",""Q2"":""4"",""Q3"":""3"",""Q4"":""2"",""Q5"":""6"",""Q6"":""4"",""Q7"":""6"",""Q8"":""3"",""Q9"":""3"",""Q10"":""4"",""Q11"":""5"",""Q12"":""0"",""Q13"":""4""}"
"27008","","survey-likert","10","333572","0.0-10.0","1002","{""Q0"":""2"",""Q1"":""5"",""Q2"":""5""}"
"30780","","survey-likert","11","365366","0.0-11.0","1002","{""Q0"":""0"",""Q1"":""0"",""Q2"":""0"",""Q3"":""0"",""Q4"":""0"",""Q5"":""0"",""Q6"":""0"",""Q7"":""0"",""Q8"":""0""}"
"12294","","survey-text","12","378665","0.0-12.0","1002","{""Q0"":""18"",""Q1"":""FEMALE""}"
"4452","","survey-likert","13","384121","0.0-13.0","1002","{""Q0"":""1""}"
"6892","","survey-text","14","392016","0.0-14.0","1002","{""Q0"":""NONE""}"
"25942","32","text","15","418961","0.0-15.0","1002",""
