"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","responses"
"2595","32","text","0","2596","0.0-0.0","549",""
"17891","13","text","1","21494","0.0-1.0","549",""
"8193","13","text","2","30693","0.0-2.0","549",""
"72016","","survey-likert","3","103735","0.0-3.0","549","{""Q0"":""4"",""Q1"":""4"",""Q2"":""3"",""Q3"":""4"",""Q4"":""4"",""Q5"":""5"",""Q6"":""5"",""Q7"":""4"",""Q8"":""2"",""Q9"":""5""}"
"70246","","survey-likert","4","175015","0.0-4.0","549","{""Q0"":""2"",""Q1"":""4"",""Q2"":""1"",""Q3"":""1"",""Q4"":""5"",""Q5"":""5"",""Q6"":""1"",""Q7"":""6"",""Q8"":""4"",""Q9"":""5""}"
"65547","","survey-likert","5","241590","0.0-5.0","549","{""Q0"":""4"",""Q1"":""6"",""Q2"":""1"",""Q3"":""4"",""Q4"":""2"",""Q5"":""4"",""Q6"":""1"",""Q7"":""4"",""Q8"":""3"",""Q9"":""2"",""Q10"":""4""}"
"124895","","survey-likert","6","367499","0.0-6.0","549","{""Q0"":""2"",""Q1"":""2"",""Q2"":""2"",""Q3"":""1"",""Q4"":""3"",""Q5"":""5"",""Q6"":""2""}"
"8330","","survey-text","7","376847","0.0-7.0","549","{""Q0"":""Voice""}"
"4916","13","text","8","382774","0.0-8.0","549",""
"45661","","survey-likert","9","429463","0.0-9.0","549","{""Q0"":""3"",""Q1"":""5"",""Q2"":""1"",""Q3"":""3"",""Q4"":""2"",""Q5"":""4"",""Q6"":""6"",""Q7"":""6"",""Q8"":""4"",""Q9"":""6"",""Q10"":""4"",""Q11"":""5"",""Q12"":""3"",""Q13"":""5""}"
"53816","","survey-likert","10","484291","0.0-10.0","549","{""Q0"":""4"",""Q1"":""5"",""Q2"":""7""}"
"89446","","survey-likert","11","574752","0.0-11.0","549","{""Q0"":""0"",""Q1"":""0"",""Q2"":""0"",""Q3"":""0"",""Q4"":""0"",""Q5"":""0"",""Q6"":""1"",""Q7"":""1"",""Q8"":""0""}"
"18758","","survey-text","12","594522","0.0-12.0","549","{""Q0"":""20"",""Q1"":""MALE""}"
"5566","","survey-likert","13","601098","0.0-13.0","549","{""Q0"":""1""}"
"10508","","survey-text","14","612630","0.0-14.0","549","{""Q0"":""N/A""}"
"22853","32","text","15","636489","0.0-15.0","549",""
